Geneid,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Solyc01g111950.4,26.393945243698578,-2.5518777355301223,0.646629611544452,-3.94642882102948,7.932548934675774e-05,0.004704419020838243
Solyc03g121090.4,1419.8209340836013,-2.7215090775236277,0.6909536758033851,-3.938772124425385,8.189966885870011e-05,0.004831651668585513
Solyc09g074630.3,65.63555480560107,-2.862360690322733,0.7277764592583913,-3.9330218144723945,8.388462173269362e-05,0.004897471076082858
Solyc02g085400.3,680.1938458227369,-2.089855955231121,0.5316679343773016,-3.9307541796343144,8.467981728288977e-05,0.004931122383171069
Solyc02g086450.1,20.592420098573864,-4.685441835438734,1.1923723885733324,-3.9295121895977836,8.511836195030803e-05,0.004931175848103192
Solyc08g074620.3,1365.1614489642686,-5.5486631244002185,1.414275473268052,-3.9233255679521806,8.733500402817537e-05,0.004965731025694429
Solyc01g091050.4,254.61035914471262,-2.07933130003995,0.5300685683715363,-3.9227590996916133,8.754067025444417e-05,0.004965731025694429
Solyc02g083610.4,50.897333145844534,-3.2186501377391368,0.8204995830411894,-3.922793142452529,8.752829752159692e-05,0.004965731025694429
Solyc03g112840.2,51.37856917207791,-2.1979220978366167,0.5602388669249815,-3.923187460913754,8.738510408408409e-05,0.004965731025694429
Solyc02g067580.3,206.2238298143417,-2.2851824804910015,0.5833369907039455,-3.917431119417515,8.94976069041508e-05,0.005054932504240457
Solyc01g086840.3,12.63221400905164,-3.173938984661011,0.8111712790724642,-3.912785211392419,9.123768096572095e-05,0.0051206128034923856
Solyc02g067600.1,51.45982778176451,-6.31859184746741,1.6145875228899622,-3.9134402798788606,9.099041160001307e-05,0.0051206128034923856
Solyc12g010980.3,1228.2030210938235,-2.543943760568611,0.6515294623878825,-3.9045720990804496,9.439224902556171e-05,0.005252404256889034
Solyc01g080260.3,74.75912366506591,-2.094698863564547,0.5397048403211894,-3.8811933988176746,0.00010394513742219174,0.005577399087967888
Solyc10g081840.3,100.19965027055848,2.8125668487590145,0.7281734291317062,3.8624958509029854,0.00011223447207065492,0.005868482743815033
Solyc06g076160.4,109.79945482404854,-8.707495702576525,2.2557995847498358,-3.860048455298466,0.00011336454313345335,0.005913850333461816
Solyc09g065670.3,16.708376822839103,-3.376375848946008,0.8751377699225715,-3.8581077916963125,0.00011426825391863172,0.005933931020147857
Solyc10g050510.1,346.4733594457572,-4.8517039012265535,1.2617839534554462,-3.84511459980131,0.00012049611134087876,0.006074944888541485
Solyc06g074410.4,32.796711247829606,-3.3974346846894186,0.885421109835326,-3.837083447582684,0.00012450417417803219,0.006235169042835852
